W Y Cr Cb
0.00167748075871 134 195 182
0.00290749858744 128 219 177
0.00455986546398 131 216 178
0.00647075710589 133 215 180
0.00830861658918 133 215 180
0.00965323526301 128 219 177
0.0101481672185 127 219 177
0.00965323526301 128 219 180
0.00830861658918 128 219 179
0.00647075710589 125 221 178
0.00455986546398 119 225 177
0.00290749858744 119 225 173
0.00167748075871 124 221 174
0.00118210071139 113 195 182
0.00204887962545 119 225 175
0.00321328288319 125 221 177
0.00455986546398 128 219 179
0.00585498315243 130 217 179
0.00680251991709 131 216 178
0.00715129257136 132 216 178
0.00680251991709 128 219 180
0.00585498315243 124 221 179
0.00455986546398 125 221 178
0.00321328288319 126 220 178
0.00204887962545 130 217 176
0.00118210071139 122 223 174
0.000753740691637 106 159 187
0.00130642332847 116 191 182
0.00204887962545 125 191 182
0.00290749858744 128 216 178
0.00373330208526 133 215 178
0.00433747820111 134 211 177
0.00455986546398 134 211 177
0.00433747820111 133 215 176
0.00373330208526 134 214 176
0.00290749858744 130 214 177
0.00204887962545 125 214 177
0.00130642332847 118 202 178
0.000753740691637 118 202 178
0.000434870549116 104 159 187
0.000753740691637 108 191 182
0.00118210071139 114 191 182
0.00167748075871 119 216 178
0.00215392793018 122 216 178
0.00250250722566 123 211 177
0.00263081351481 125 211 177
0.00250250722566 125 216 176
0.00215392793018 126 216 176
0.00167748075871 122 214 177
0.00118210071139 114 214 177
0.000753740691637 113 202 178
0.000434870549116 116 202 178
